County,Date,Deaths_per_100_Infections,Deaths_per_100k,Infection_per_100k,PctDeaths,PctOfInfections,PctPopInfected,Population,TotalCases,TotalDeaths,fips
Rabun,2020-04-08 20:33:56,0.0,0.0,36.0,0.0,0.0006,0.00036,16867.0,6.0,0.0,13241.0
Thomas,2020-04-08 20:33:56,4.0,4.0,126.0,0.0357,0.0055,0.00126,44448.0,56.0,2.0,13275.0
Jenkins,2020-04-08 20:33:56,14.0,12.0,81.0,0.1429,0.0007,0.00081,8683.0,7.0,1.0,13165.0
Mcduffie,2020-04-08 20:33:56,6.0,5.0,79.0,0.0588,0.0017,0.00079,21531.0,17.0,1.0,13189.0
Marion,2020-04-08 20:33:56,0.0,0.0,84.0,0.0,0.0007,0.00084,8351.0,7.0,0.0,13197.0
Madison,2020-04-08 20:33:56,10.0,3.0,34.0,0.1,0.001,0.00033999999999999997,29650.0,10.0,1.0,13195.0
Macon,2020-04-08 20:33:56,0.0,0.0,91.0,0.0,0.0012,0.00091,13143.0,12.0,0.0,13193.0
Lumpkin,2020-04-08 20:33:56,0.0,0.0,27.0,0.0,0.0009,0.00027,32955.0,9.0,0.0,13187.0
Long,2020-04-08 20:33:56,0.0,0.0,5.0,0.0,0.0001,5e-05,18998.0,1.0,0.0,13183.0
Lincoln,2020-04-08 20:33:56,0.0,0.0,76.0,0.0,0.0006,0.0007599999999999999,7915.0,6.0,0.0,13181.0
Liberty,2020-04-08 20:33:56,0.0,0.0,21.0,0.0,0.0013,0.00021,61497.0,13.0,0.0,13179.0
Lee,2020-04-08 20:33:56,7.0,47.0,706.0,0.0667,0.0206,0.0070599999999999994,29764.0,210.0,14.0,13177.0
Laurens,2020-04-08 20:33:56,0.0,0.0,57.0,0.0,0.0026,0.00057,47325.0,27.0,0.0,13175.0
Lanier,2020-04-08 20:33:56,0.0,0.0,48.0,0.0,0.0005,0.00047999999999999996,10340.0,5.0,0.0,13173.0
Lamar,2020-04-08 20:33:56,0.0,0.0,79.0,0.0,0.0015,0.00079,19000.0,15.0,0.0,13171.0
Jones,2020-04-08 20:33:56,0.0,0.0,24.0,0.0,0.0007,0.00023999999999999998,28616.0,7.0,0.0,13169.0
Johnson,2020-04-08 20:33:56,0.0,0.0,134.0,0.0,0.0013,0.00134,9708.0,13.0,0.0,13167.0
Quitman,2020-04-08 20:33:56,0.0,0.0,176.0,0.0,0.0004,0.00176,2279.0,4.0,0.0,13239.0
Mcintosh,2020-04-08 20:33:56,0.0,0.0,21.0,0.0,0.0003,0.00021,14340.0,3.0,0.0,13191.0
Meriwether,2020-04-08 20:33:56,0.0,0.0,85.0,0.0,0.0018,0.00085,21068.0,18.0,0.0,13199.0
Lowndes,2020-04-08 20:33:56,2.0,1.0,42.0,0.0204,0.0048,0.00042,116321.0,49.0,1.0,13185.0
Mitchell,2020-04-08 20:33:56,11.0,54.0,509.0,0.1062,0.0111,0.00509,22192.0,113.0,12.0,13205.0
Putnam,2020-04-08 20:33:56,0.0,0.0,23.0,0.0,0.0005,0.00022999999999999998,21809.0,5.0,0.0,13237.0
Miller,2020-04-08 20:33:56,0.0,0.0,158.0,0.0,0.0009,0.00158,5686.0,9.0,0.0,13201.0
Polk,2020-04-08 20:33:56,0.0,0.0,52.0,0.0,0.0022,0.0005200000000000001,42470.0,22.0,0.0,13233.0
Pike,2020-04-08 20:33:56,0.0,0.0,59.0,0.0,0.0011,0.00059,18634.0,11.0,0.0,13231.0
Pierce,2020-04-08 20:33:56,3.0,5.0,201.0,0.0256,0.0038,0.00201,19389.0,39.0,1.0,13229.0
Pickens,2020-04-08 20:33:56,20.0,6.0,31.0,0.2,0.001,0.00031,31980.0,10.0,2.0,13227.0
Peach,2020-04-08 20:33:56,11.0,7.0,70.0,0.1053,0.0019,0.0007,27297.0,19.0,2.0,13225.0
Paulding,2020-04-08 20:33:56,2.0,1.0,40.0,0.0152,0.0065,0.0004,164044.0,66.0,1.0,13223.0
Oglethorpe,2020-04-08 20:33:56,50.0,7.0,13.0,0.5,0.0002,0.00013000000000000002,15054.0,2.0,1.0,13221.0
Pulaski,2020-04-08 20:33:56,0.0,0.0,81.0,0.0,0.0009,0.00081,11069.0,9.0,0.0,13235.0
Newton,2020-04-08 20:33:56,4.0,3.0,61.0,0.0448,0.0066,0.00061,109541.0,67.0,3.0,13217.0
Muscogee,2020-04-08 20:33:56,2.0,1.0,48.0,0.0213,0.0092,0.00047999999999999996,194160.0,94.0,2.0,13215.0
Murray,2020-04-08 20:33:56,0.0,0.0,30.0,0.0,0.0012,0.0003,39921.0,12.0,0.0,13213.0
Morgan,2020-04-08 20:33:56,0.0,0.0,64.0,0.0,0.0012,0.00064,18853.0,12.0,0.0,13211.0
Montgomery,2020-04-08 20:33:56,0.0,0.0,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,13209.0
Monroe,2020-04-08 20:33:56,8.0,4.0,44.0,0.0833,0.0012,0.00044,27520.0,12.0,1.0,13207.0
Oconee,2020-04-08 20:33:56,3.0,3.0,84.0,0.0303,0.0032,0.00084,39272.0,33.0,1.0,13219.0
Polk,2020-04-09 18:28:28,,,,,,,,22.0,0.0,13233.0
Greene,2020-04-09 18:28:28,,,,,,,,24.0,1.0,13133.0
Dawson,2020-04-09 18:28:28,,,,,,,,24.0,1.0,13085.0
Turner,2020-04-09 18:28:28,,,,,,,,25.0,0.0,13287.0
Decatur,2020-04-09 18:28:28,,,,,,,,25.0,0.0,13087.0
Butts,2020-04-09 18:28:28,,,,,,,,25.0,0.0,13035.0
Jackson,2020-04-09 18:28:28,,,,,,,,26.0,1.0,13157.0
Laurens,2020-04-09 18:28:28,,,,,,,,27.0,0.0,13175.0
Walton,2020-04-09 18:28:28,,,,,,,,32.0,2.0,13297.0
Bryan,2020-04-09 18:28:28,,,,,,,,28.0,2.0,13029.0
Glynn,2020-04-09 18:28:28,,,,,,,,31.0,0.0,13127.0
Baldwin,2020-04-09 18:28:28,,,,,,,,32.0,1.0,13009.0
Oconee,2020-04-09 18:28:28,,,,,,,,34.0,1.0,13219.0
Dooly,2020-04-09 18:28:28,,,,,,,,35.0,1.0,13093.0
Calhoun,2020-04-09 18:28:28,,,,,,,,37.0,2.0,13037.0
Pierce,2020-04-09 18:28:28,,,,,,,,40.0,1.0,13229.0
Gordon,2020-04-09 18:28:28,,,,,,,,27.0,3.0,13129.0
Burke,2020-04-09 18:28:28,,,,,,,,21.0,1.0,13033.0
Bacon,2020-04-09 18:28:28,,,,,,,,13.0,0.0,13005.0
Whitfield,2020-04-09 18:28:28,,,,,,,,21.0,3.0,13313.0
Upson,2020-04-09 18:28:28,,,,,,,,42.0,0.0,13293.0
Liberty,2020-04-09 18:28:28,,,,,,,,14.0,0.0,13179.0
Johnson,2020-04-09 18:28:28,,,,,,,,14.0,1.0,13167.0
Stephens,2020-04-09 18:28:28,,,,,,,,15.0,0.0,13257.0
Lamar,2020-04-09 18:28:28,,,,,,,,15.0,0.0,13171.0
Haralson,2020-04-09 18:28:28,,,,,,,,15.0,0.0,13143.0
Clay,2020-04-09 18:28:28,,,,,,,,15.0,1.0,13061.0
Washington,2020-04-09 18:28:28,,,,,,,,21.0,0.0,13303.0
Bulloch,2020-04-09 18:28:28,,,,,,,,15.0,0.0,13031.0
Harris,2020-04-09 18:28:28,,,,,,,,17.0,1.0,13145.0
Brooks,2020-04-09 18:28:28,,,,,,,,17.0,1.0,13027.0
Meriwether,2020-04-09 18:28:28,,,,,,,,18.0,0.0,13199.0
Mcduffie,2020-04-09 18:28:28,,,,,,,,18.0,2.0,13189.0
Effingham,2020-04-09 18:28:28,,,,,,,,19.0,1.0,13103.0
Camden,2020-04-09 18:28:28,,,,,,,,19.0,0.0,13039.0
Peach,2020-04-09 18:28:28,,,,,,,,20.0,2.0,13225.0
Macon,2020-04-09 18:28:28,,,,,,,,16.0,0.0,13193.0
Ware,2020-04-09 18:28:28,,,,,,,,45.0,4.0,13299.0
Grady,2020-04-09 18:28:28,,,,,,,,13.0,0.0,13131.0
Coffee,2020-04-09 18:28:28,,,,,,,,50.0,2.0,13069.0
Houston,2020-04-09 18:28:28,,,,,,,,108.0,7.0,13153.0
Forsyth,2020-04-09 18:28:28,,,,,,,,109.0,2.0,13117.0
Muscogee,2020-04-09 18:28:28,,,,,,,,118.0,3.0,13215.0
Mitchell,2020-04-09 18:28:28,,,,,,,,118.0,13.0,13205.0
Chatham,2020-04-09 18:28:28,,,,,,,,131.0,4.0,13051.0
Douglas,2020-04-09 18:28:28,,,,,,,,134.0,5.0,13097.0
Cherokee,2020-04-09 18:28:28,,,,,,,,167.0,6.0,13057.0
Early,2020-04-09 18:28:28,,,,,,,,105.0,5.0,13099.0
Sumter,2020-04-09 18:28:28,,,,,,,,194.0,9.0,13261.0
Bartow,2020-04-09 18:28:28,,,,,,,,203.0,15.0,13015.0
Lee,2020-04-09 18:28:28,,,,,,,,217.0,15.0,13177.0
Henry,2020-04-09 18:28:28,,,,,,,,233.0,3.0,13151.0
Hall,2020-04-09 18:28:28,,,,,,,,247.0,0.0,13139.0
Clayton,2020-04-09 18:28:28,,,,,,,,298.0,11.0,13063.0
Gwinnett,2020-04-09 18:28:28,,,,,,,,618.0,17.0,13135.0
Dougherty,2020-04-09 18:28:28,,,,,,,,1042.0,66.0,13095.0
Carroll,2020-04-09 18:28:28,,,,,,,,195.0,5.0,13045.0
Floyd,2020-04-09 18:28:28,,,,,,,,100.0,5.0,13115.0
Terrell,2020-04-09 18:28:28,,,,,,,,98.0,10.0,13273.0
Randolph,2020-04-09 18:28:28,,,,,,,,95.0,4.0,13243.0
Lowndes,2020-04-09 18:28:28,,,,,,,,53.0,1.0,13185.0
Troup,2020-04-09 18:28:28,,,,,,,,54.0,3.0,13285.0
Tift,2020-04-09 18:28:28,,,,,,,,55.0,1.0,13277.0
Bibb,2020-04-09 18:28:28,,,,,,,,56.0,1.0,13021.0
Columbia,2020-04-09 18:28:28,,,,,,,,58.0,0.0,13073.0
Spalding,2020-04-09 18:28:28,,,,,,,,60.0,4.0,13255.0
Crisp,2020-04-09 18:28:28,,,,,,,,60.0,0.0,13081.0
Paulding,2020-04-09 18:28:28,,,,,,,,69.0,2.0,13223.0
Worth,2020-04-09 18:28:28,,,,,,,,70.0,4.0,13321.0
Newton,2020-04-09 18:28:28,,,,,,,,70.0,3.0,13217.0
Thomas,2020-04-09 18:28:28,,,,,,,,72.0,3.0,13275.0
Colquitt,2020-04-09 18:28:28,,,,,,,,79.0,5.0,13071.0
Clarke,2020-04-09 18:28:28,,,,,,,,82.0,10.0,13059.0
Rockdale,2020-04-09 18:28:28,,,,,,,,85.0,2.0,13247.0
Coweta,2020-04-09 18:28:28,,,,,,,,87.0,2.0,13077.0
Richmond,2020-04-09 18:28:28,,,,,,,,89.0,4.0,13245.0
Fayette,2020-04-09 18:28:28,,,,,,,,93.0,4.0,13113.0
Barrow,2020-04-09 18:28:28,,,,,,,,48.0,3.0,13013.0
Morgan,2020-04-09 18:28:28,,,,,,,,13.0,0.0,13211.0
Taliaferro,2020-04-09 18:28:28,,,,,,,,,,13265.0
Monroe,2020-04-09 18:28:28,,,,,,,,12.0,1.0,13207.0
Mcintosh,2020-04-09 18:28:28,,,,,,,,3.0,0.0,13191.0
Heard,2020-04-09 18:28:28,,,,,,,,3.0,1.0,13149.0
Hart,2020-04-09 18:28:28,,,,,,,,3.0,0.0,13147.0
Franklin,2020-04-09 18:28:28,,,,,,,,3.0,0.0,13119.0
Elbert,2020-04-09 18:28:28,,,,,,,,3.0,0.0,13105.0
Crawford,2020-04-09 18:28:28,,,,,,,,3.0,0.0,13079.0
Clinch,2020-04-09 18:28:28,,,,,,,,3.0,0.0,13065.0
Tattnall,2020-04-09 18:28:28,,,,,,,,3.0,0.0,13267.0
Chattahoochee,2020-04-09 18:28:28,,,,,,,,3.0,0.0,13053.0
Stewart,2020-04-09 18:28:28,,,,,,,,4.0,0.0,13259.0
Quitman,2020-04-09 18:28:28,,,,,,,,4.0,0.0,13239.0
Jefferson,2020-04-09 18:28:28,,,,,,,,4.0,1.0,13163.0
Gilmer,2020-04-09 18:28:28,,,,,,,,4.0,0.0,13123.0
Chattooga,2020-04-09 18:28:28,,,,,,,,4.0,1.0,13055.0
Candler,2020-04-09 18:28:28,,,,,,,,4.0,0.0,13043.0
Atkinson,2020-04-09 18:28:28,,,,,,,,4.0,0.0,13003.0
Walker,2020-04-09 18:28:28,,,,,,,,4.0,0.0,13295.0
Wilcox,2020-04-09 18:28:28,,,,,,,,5.0,0.0,13315.0
Wayne,2020-04-09 18:28:28,,,,,,,,3.0,0.0,13305.0
Charlton,2020-04-09 18:28:28,,,,,,,,2.0,0.0,13049.0
Cobb,2020-04-09 18:28:28,,,,,,,,653.0,32.0,13067.0
Fulton,2020-04-09 18:28:28,,,,,,,,1336.0,48.0,13121.0
Montgomery,2020-04-09 18:28:28,,,,,,,,,,13209.0
Glascock,2020-04-09 18:28:28,,,,,,,,,,13125.0
Evans,2020-04-09 18:28:28,,,,,,,,,,13109.0
Unknown,2020-04-09 18:28:28,,,,,,,,951.0,8.0,0.0
Treutlen,2020-04-09 18:28:28,,,,,,,,1.0,0.0,13283.0
Webster,2020-04-09 18:28:28,,,,,,,,3.0,0.0,13307.0
Long,2020-04-09 18:28:28,,,,,,,,1.0,0.0,13183.0
Hancock,2020-04-09 18:28:28,,,,,,,,1.0,0.0,13141.0
Bleckley,2020-04-09 18:28:28,,,,,,,,1.0,0.0,13023.0
Wheeler,2020-04-09 18:28:28,,,,,,,,2.0,0.0,13309.0
Twiggs,2020-04-09 18:28:28,,,,,,,,2.0,0.0,13289.0
Towns,2020-04-09 18:28:28,,,,,,,,2.0,0.0,13281.0
Echols,2020-04-09 18:28:28,,,,,,,,2.0,0.0,13101.0
Dade,2020-04-09 18:28:28,,,,,,,,2.0,1.0,13083.0
Jeff Davis,2020-04-09 18:28:28,,,,,,,,1.0,0.0,13161.0
Union,2020-04-09 18:28:28,,,,,,,,5.0,1.0,13291.0
Taylor,2020-04-09 18:28:28,,,,,,,,5.0,2.0,13269.0
Screven,2020-04-09 18:28:28,,,,,,,,5.0,0.0,13251.0
Miller,2020-04-09 18:28:28,,,,,,,,9.0,0.0,13201.0
Lumpkin,2020-04-09 18:28:28,,,,,,,,9.0,0.0,13187.0
Jones,2020-04-09 18:28:28,,,,,,,,9.0,0.0,13169.0
Fannin,2020-04-09 18:28:28,,,,,,,,9.0,0.0,13111.0
Dodge,2020-04-09 18:28:28,,,,,,,,9.0,0.0,13091.0
Pickens,2020-04-09 18:28:28,,,,,,,,10.0,2.0,13227.0
Madison,2020-04-09 18:28:28,,,,,,,,10.0,1.0,13195.0
Pulaski,2020-04-09 18:28:28,,,,,,,,9.0,0.0,13235.0
Catoosa,2020-04-09 18:28:28,,,,,,,,10.0,0.0,13047.0
Toombs,2020-04-09 18:28:28,,,,,,,,11.0,1.0,13279.0
Schley,2020-04-09 18:28:28,,,,,,,,11.0,1.0,13249.0
Irwin,2020-04-09 18:28:28,,,,,,,,11.0,0.0,13155.0
Habersham,2020-04-09 18:28:28,,,,,,,,11.0,0.0,13137.0
Baker,2020-04-09 18:28:28,,,,,,,,11.0,2.0,13007.0
Pike,2020-04-09 18:28:28,,,,,,,,12.0,0.0,13231.0
Murray,2020-04-09 18:28:28,,,,,,,,12.0,0.0,13213.0
White,2020-04-09 18:28:28,,,,,,,,11.0,0.0,13311.0
Jenkins,2020-04-09 18:28:28,,,,,,,,8.0,1.0,13165.0
Marion,2020-04-09 18:28:28,,,,,,,,8.0,0.0,13197.0
Talbot,2020-04-09 18:28:28,,,,,,,,8.0,1.0,13263.0
Putnam,2020-04-09 18:28:28,,,,,,,,5.0,0.0,13237.0
Oglethorpe,2020-04-09 18:28:28,,,,,,,,5.0,1.0,13221.0
Lanier,2020-04-09 18:28:28,,,,,,,,5.0,0.0,13173.0
Banks,2020-04-09 18:28:28,,,,,,,,5.0,0.0,13011.0
Wilkes,2020-04-09 18:28:28,,,,,,,,6.0,0.0,13317.0
Warren,2020-04-09 18:28:28,,,,,,,,6.0,0.0,13301.0
Rabun,2020-04-09 18:28:28,,,,,,,,6.0,0.0,13241.0
Lincoln,2020-04-09 18:28:28,,,,,,,,6.0,0.0,13181.0
Jasper,2020-04-09 18:28:28,,,,,,,,6.0,0.0,13159.0
Cook,2020-04-09 18:28:28,,,,,,,,6.0,0.0,13075.0
Brantley,2020-04-09 18:28:28,,,,,,,,6.0,1.0,13025.0
Berrien,2020-04-09 18:28:28,,,,,,,,6.0,0.0,13019.0
Telfair,2020-04-09 18:28:28,,,,,,,,7.0,0.0,13271.0
Emanuel,2020-04-09 18:28:28,,,,,,,,7.0,0.0,13107.0
Ben Hill,2020-04-09 18:28:28,,,,,,,,7.0,0.0,13017.0
Appling,2020-04-09 18:28:28,,,,,,,,7.0,0.0,13001.0
Wilkinson,2020-04-09 18:28:28,,,,,,,,8.0,0.0,13319.0
Seminole,2020-04-09 18:28:28,,,,,,,,13.0,0.0,13253.0
Dekalb,2020-04-09 18:28:28,,,,,,,,766.0,13.0,13089.0
Fulton,2020-04-10 00:00:00,,,,,,,,1417.0,50.0,13121.0
Taliaferro,2020-04-10 00:00:00,,,,,,,,,,13265.0
Jenkins,2020-04-10 00:00:00,,,,,,,,9.0,1.0,13165.0
Lumpkin,2020-04-10 00:00:00,,,,,,,,9.0,0.0,13187.0
Pulaski,2020-04-10 00:00:00,,,,,,,,9.0,0.0,13235.0
Talbot,2020-04-10 00:00:00,,,,,,,,9.0,1.0,13263.0
Telfair,2020-04-10 00:00:00,,,,,,,,9.0,0.0,13271.0
Wilkinson,2020-04-10 00:00:00,,,,,,,,9.0,1.0,13319.0
Ben Hill,2020-04-10 00:00:00,,,,,,,,8.0,0.0,13017.0
Fannin,2020-04-10 00:00:00,,,,,,,,9.0,0.0,13111.0
Banks,2020-04-10 00:00:00,,,,,,,,7.0,0.0,13011.0
Emanuel,2020-04-10 00:00:00,,,,,,,,7.0,0.0,13107.0
Lincoln,2020-04-10 00:00:00,,,,,,,,7.0,0.0,13181.0
Taylor,2020-04-10 00:00:00,,,,,,,,7.0,2.0,13269.0
Berrien,2020-04-10 00:00:00,,,,,,,,6.0,0.0,13019.0
Cook,2020-04-10 00:00:00,,,,,,,,6.0,0.0,13075.0
Gilmer,2020-04-10 00:00:00,,,,,,,,6.0,0.0,13123.0
Jasper,2020-04-10 00:00:00,,,,,,,,6.0,0.0,13159.0
Brantley,2020-04-10 00:00:00,,,,,,,,7.0,1.0,13025.0
Jefferson,2020-04-10 00:00:00,,,,,,,,6.0,1.0,13163.0
Dodge,2020-04-10 00:00:00,,,,,,,,9.0,0.0,13091.0
Pickens,2020-04-10 00:00:00,,,,,,,,10.0,2.0,13227.0
Habersham,2020-04-10 00:00:00,,,,,,,,14.0,1.0,13137.0
Morgan,2020-04-10 00:00:00,,,,,,,,14.0,0.0,13211.0
Seminole,2020-04-10 00:00:00,,,,,,,,14.0,0.0,13253.0
Catoosa,2020-04-10 00:00:00,,,,,,,,12.0,0.0,13047.0
Monroe,2020-04-10 00:00:00,,,,,,,,12.0,1.0,13207.0
Murray,2020-04-10 00:00:00,,,,,,,,12.0,0.0,13213.0
Oglethorpe,2020-04-10 00:00:00,,,,,,,,12.0,1.0,13221.0
Appling,2020-04-10 00:00:00,,,,,,,,9.0,0.0,13001.0
Schley,2020-04-10 00:00:00,,,,,,,,12.0,1.0,13249.0
Irwin,2020-04-10 00:00:00,,,,,,,,11.0,0.0,13155.0
Toombs,2020-04-10 00:00:00,,,,,,,,11.0,1.0,13279.0
White,2020-04-10 00:00:00,,,,,,,,11.0,0.0,13311.0
Jones,2020-04-10 00:00:00,,,,,,,,10.0,0.0,13169.0
Madison,2020-04-10 00:00:00,,,,,,,,10.0,1.0,13195.0
Marion,2020-04-10 00:00:00,,,,,,,,10.0,0.0,13197.0
Miller,2020-04-10 00:00:00,,,,,,,,10.0,0.0,13201.0
Baker,2020-04-10 00:00:00,,,,,,,,11.0,2.0,13007.0
Bacon,2020-04-10 00:00:00,,,,,,,,14.0,0.0,13005.0
Stewart,2020-04-10 00:00:00,,,,,,,,6.0,0.0,13259.0
Walker,2020-04-10 00:00:00,,,,,,,,6.0,0.0,13295.0
Webster,2020-04-10 00:00:00,,,,,,,,3.0,0.0,13307.0
Atkinson,2020-04-10 00:00:00,,,,,,,,2.0,0.0,13003.0
Charlton,2020-04-10 00:00:00,,,,,,,,2.0,0.0,13049.0
Dade,2020-04-10 00:00:00,,,,,,,,2.0,1.0,13083.0
Echols,2020-04-10 00:00:00,,,,,,,,2.0,0.0,13101.0
Twiggs,2020-04-10 00:00:00,,,,,,,,2.0,0.0,13289.0
Wheeler,2020-04-10 00:00:00,,,,,,,,2.0,0.0,13309.0
Towns,2020-04-10 00:00:00,,,,,,,,3.0,0.0,13281.0
Bleckley,2020-04-10 00:00:00,,,,,,,,1.0,0.0,13023.0
Jeff Davis,2020-04-10 00:00:00,,,,,,,,1.0,0.0,13161.0
Long,2020-04-10 00:00:00,,,,,,,,1.0,0.0,13183.0
Treutlen,2020-04-10 00:00:00,,,,,,,,1.0,0.0,13283.0
Unknown,2020-04-10 00:00:00,,,,,,,,1226.0,5.0,0.0
Evans,2020-04-10 00:00:00,,,,,,,,,,13109.0
Glascock,2020-04-10 00:00:00,,,,,,,,,,13125.0
Montgomery,2020-04-10 00:00:00,,,,,,,,,,13209.0
Hancock,2020-04-10 00:00:00,,,,,,,,1.0,0.0,13141.0
Union,2020-04-10 00:00:00,,,,,,,,6.0,1.0,13291.0
Tattnall,2020-04-10 00:00:00,,,,,,,,3.0,0.0,13267.0
Mcintosh,2020-04-10 00:00:00,,,,,,,,3.0,0.0,13191.0
Warren,2020-04-10 00:00:00,,,,,,,,6.0,0.0,13301.0
Wilkes,2020-04-10 00:00:00,,,,,,,,6.0,0.0,13317.0
Lanier,2020-04-10 00:00:00,,,,,,,,5.0,0.0,13173.0
Putnam,2020-04-10 00:00:00,,,,,,,,5.0,0.0,13237.0
Screven,2020-04-10 00:00:00,,,,,,,,5.0,0.0,13251.0
Wilcox,2020-04-10 00:00:00,,,,,,,,5.0,0.0,13315.0
Candler,2020-04-10 00:00:00,,,,,,,,4.0,0.0,13043.0
Quitman,2020-04-10 00:00:00,,,,,,,,3.0,0.0,13239.0
Chattooga,2020-04-10 00:00:00,,,,,,,,4.0,1.0,13055.0
Wayne,2020-04-10 00:00:00,,,,,,,,4.0,0.0,13305.0
Chattahoochee,2020-04-10 00:00:00,,,,,,,,3.0,0.0,13053.0
Clinch,2020-04-10 00:00:00,,,,,,,,3.0,0.0,13065.0
Crawford,2020-04-10 00:00:00,,,,,,,,3.0,0.0,13079.0
Elbert,2020-04-10 00:00:00,,,,,,,,3.0,0.0,13105.0
Hart,2020-04-10 00:00:00,,,,,,,,3.0,0.0,13147.0
Heard,2020-04-10 00:00:00,,,,,,,,3.0,1.0,13149.0
Franklin,2020-04-10 00:00:00,,,,,,,,4.0,0.0,13119.0
Pike,2020-04-10 00:00:00,,,,,,,,15.0,0.0,13231.0
Rabun,2020-04-10 00:00:00,,,,,,,,6.0,0.0,13241.0
Johnson,2020-04-10 00:00:00,,,,,,,,15.0,1.0,13167.0
Terrell,2020-04-10 00:00:00,,,,,,,,103.0,10.0,13273.0
Randolph,2020-04-10 00:00:00,,,,,,,,102.0,5.0,13243.0
Coweta,2020-04-10 00:00:00,,,,,,,,100.0,2.0,13077.0
Fayette,2020-04-10 00:00:00,,,,,,,,93.0,4.0,13113.0
Rockdale,2020-04-10 00:00:00,,,,,,,,89.0,2.0,13247.0
Clarke,2020-04-10 00:00:00,,,,,,,,81.0,10.0,13059.0
Colquitt,2020-04-10 00:00:00,,,,,,,,80.0,5.0,13071.0
Early,2020-04-10 00:00:00,,,,,,,,107.0,6.0,13099.0
Worth,2020-04-10 00:00:00,,,,,,,,78.0,4.0,13321.0
Paulding,2020-04-10 00:00:00,,,,,,,,74.0,2.0,13223.0
Thomas,2020-04-10 00:00:00,,,,,,,,74.0,3.0,13275.0
Columbia,2020-04-10 00:00:00,,,,,,,,65.0,0.0,13073.0
Spalding,2020-04-10 00:00:00,,,,,,,,65.0,4.0,13255.0
Crisp,2020-04-10 00:00:00,,,,,,,,63.0,0.0,13081.0
Lowndes,2020-04-10 00:00:00,,,,,,,,59.0,2.0,13185.0
Bibb,2020-04-10 00:00:00,,,,,,,,58.0,1.0,13021.0
Newton,2020-04-10 00:00:00,,,,,,,,77.0,3.0,13217.0
Houston,2020-04-10 00:00:00,,,,,,,,112.0,7.0,13153.0
Forsyth,2020-04-10 00:00:00,,,,,,,,119.0,4.0,13117.0
Richmond,2020-04-10 00:00:00,,,,,,,,134.0,4.0,13245.0
Lamar,2020-04-10 00:00:00,,,,,,,,15.0,0.0,13171.0
Dougherty,2020-04-10 00:00:00,,,,,,,,1072.0,68.0,13095.0
Dekalb,2020-04-10 00:00:00,,,,,,,,826.0,13.0,13089.0
Cobb,2020-04-10 00:00:00,,,,,,,,681.0,33.0,13067.0
Gwinnett,2020-04-10 00:00:00,,,,,,,,669.0,17.0,13135.0
Clayton,2020-04-10 00:00:00,,,,,,,,328.0,11.0,13063.0
Hall,2020-04-10 00:00:00,,,,,,,,273.0,0.0,13139.0
Henry,2020-04-10 00:00:00,,,,,,,,249.0,3.0,13151.0
Lee,2020-04-10 00:00:00,,,,,,,,230.0,15.0,13177.0
Sumter,2020-04-10 00:00:00,,,,,,,,216.0,9.0,13261.0
Bartow,2020-04-10 00:00:00,,,,,,,,208.0,15.0,13015.0
Carroll,2020-04-10 00:00:00,,,,,,,,200.0,5.0,13045.0
Cherokee,2020-04-10 00:00:00,,,,,,,,177.0,7.0,13057.0
Douglas,2020-04-10 00:00:00,,,,,,,,148.0,5.0,13097.0
Muscogee,2020-04-10 00:00:00,,,,,,,,142.0,3.0,13215.0
Chatham,2020-04-10 00:00:00,,,,,,,,140.0,5.0,13051.0
Mitchell,2020-04-10 00:00:00,,,,,,,,135.0,13.0,13205.0
Tift,2020-04-10 00:00:00,,,,,,,,56.0,1.0,13277.0
Troup,2020-04-10 00:00:00,,,,,,,,56.0,3.0,13285.0
Floyd,2020-04-10 00:00:00,,,,,,,,104.0,5.0,13115.0
Coffee,2020-04-10 00:00:00,,,,,,,,53.0,2.0,13069.0
Whitfield,2020-04-10 00:00:00,,,,,,,,24.0,3.0,13313.0
Peach,2020-04-10 00:00:00,,,,,,,,21.0,2.0,13225.0
Polk,2020-04-10 00:00:00,,,,,,,,21.0,0.0,13233.0
Washington,2020-04-10 00:00:00,,,,,,,,21.0,0.0,13303.0
Effingham,2020-04-10 00:00:00,,,,,,,,20.0,1.0,13103.0
Camden,2020-04-10 00:00:00,,,,,,,,19.0,0.0,13039.0
Harris,2020-04-10 00:00:00,,,,,,,,19.0,1.0,13145.0
Burke,2020-04-10 00:00:00,,,,,,,,24.0,0.0,13033.0
Mcduffie,2020-04-10 00:00:00,,,,,,,,19.0,2.0,13189.0
Macon,2020-04-10 00:00:00,,,,,,,,18.0,0.0,13193.0
Brooks,2020-04-10 00:00:00,,,,,,,,17.0,1.0,13027.0
Liberty,2020-04-10 00:00:00,,,,,,,,16.0,0.0,13179.0
Stephens,2020-04-10 00:00:00,,,,,,,,16.0,0.0,13257.0
Bulloch,2020-04-10 00:00:00,,,,,,,,15.0,0.0,13031.0
Clay,2020-04-10 00:00:00,,,,,,,,15.0,1.0,13061.0
Grady,2020-04-10 00:00:00,,,,,,,,15.0,0.0,13131.0
Meriwether,2020-04-10 00:00:00,,,,,,,,19.0,0.0,13199.0
Greene,2020-04-10 00:00:00,,,,,,,,25.0,1.0,13133.0
Haralson,2020-04-10 00:00:00,,,,,,,,15.0,0.0,13143.0
